com.medigy.persist.reference.type.clincial.CPT.code,label
82646,Assay of dihydrocodeinone
82649,Assay of dihydromorphinone
82651,Assay of dihydrotestosterone
82652,Assay of dihydroxyvitamin d
82654,Assay of dimethadione
82656,"Pancreatic elastase, fecal"
82657,Enzyme cell activity
82658,"Enzyme cell activity, ra"
82664,Electrophoretic test
82666,Assay of epiandrosterone
82668,Assay of erythropoietin
82670,Assay of estradiol
82671,Assay of estrogens
82672,Assay of estrogen
82677,Assay of estriol
82679,Assay of estrone
82690,Assay of ethchlorvynol
82693,Assay of ethylene glycol
82696,Assay of etiocholanolone
82705,"Fats/lipids, feces, qual"
82710,"Fats/lipids, feces, quant"
82715,Assay of fecal fat
82725,Assay of blood fatty acids
82726,Long chain fatty acids
82728,Assay of ferritin
82731,Assay of fetal fibronectin
82735,Assay of fluoride
82742,Assay of flurazepam
82746,Blood folic acid serum
82747,"Assay of folic acid, rbc"
82757,Assay of semen fructose
82759,Assay of rbc galactokinase
82760,Assay of galactose
82775,Assay galactose transferase
82776,Galactose transferase test
82784,Assay of gammaglobulin igm
82785,Assay of gammaglobulin ige
82787,"Igg 1, 2, 3 or 4, each"
82800,Blood pH
82803,"Blood gases: pH, pO2 & pCO2"
82805,Blood gases W/02 saturation
82810,"Blood gases, O2 sat only"
82820,Hemoglobin-oxygen affinity
82926,Assay of gastric acid
82928,Assay of gastric acid
82938,Gastrin test
82941,Assay of gastrin
82943,Assay of glucagon
82945,Glucose other fluid
82946,Glucagon tolerance test
82947,"Assay, glucose, blood quant"
82948,Reagent strip/blood glucose
82950,Glucose test
82951,Glucose tolerance test (GTT)
82952,GTT-added samples
82953,Glucose-tolbutamide test
82955,Assay of g6pd enzyme
82960,Test for G6PD enzyme
82962,Glucose blood test
82963,Assay of glucosidase
82965,Assay of gdh enzyme
82975,Assay of glutamine
82977,Assay of GGT
82978,Assay of glutathione
82979,"Assay, rbc glutathione"
82980,Assay of glutethimide
82985,Glycated protein
83001,Gonadotropin (FSH)
83002,Gonadotropin (LH)
83003,"Assay, growth hormone (hgh)"
83008,Assay of guanosine
83009,"H pylori (c-13), blood"
83010,"Assay of haptoglobin, quant"
83012,Assay of haptoglobins
83013,"H pylori (c-13), breath"
83014,H pylori drug admin
83015,Heavy metal screen
83018,"Quantitative screen, metals"
83020,Hemoglobin electrophoresis
83021,Hemoglobin chromotography
83026,"Hemoglobin, copper sulfate"
83030,"Fetal hemoglobin, chemical"
83033,"Fetal hemoglobin assay, qual"
83036,Glycated hemoglobin test
83045,Blood methemoglobin test
83050,Blood methemoglobin assay
83051,Assay of plasma hemoglobin
83055,Blood sulfhemoglobin test
83060,Blood sulfhemoglobin assay
83065,Assay of hemoglobin heat
83068,Hemoglobin stability screen
83069,Assay of urine hemoglobin
83070,"Assay of hemosiderin, qual"
83071,"Assay of hemosiderin, quant"
83080,Assay of b hexosaminidase
83088,Assay of histamine
83090,Assay of homocystine
83150,Assay of for hva
83491,Assay of corticosteroids
83497,Assay of 5-hiaa
83498,Assay of progesterone
83499,Assay of progesterone
83500,"Assay, free hydroxyproline"
83505,"Assay, total hydroxyproline"
83516,"Immunoassay, nonantibody"
83518,"Immunoassay, dipstick"
83519,"Immunoassay, nonantibody"
83520,"Immunoassay, RIA"
83525,Assay of insulin
83527,Assay of insulin
83528,Assay of intrinsic factor
83540,Assay of iron
83550,Iron binding test
83570,Assay of idh enzyme
83582,Assay of ketogenic steroids
83586,Assay 17- ketosteroids
83593,"Fractionation, ketosteroids"
83605,Assay of lactic acid
83615,Lactate (LD) (LDH) enzyme
83625,Assay of ldh enzymes
83630,"Lactoferrin, fecal (qual)"
83632,Placental lactogen
83633,Test urine for lactose
83634,Assay of urine for lactose
83655,Assay of lead
83661,"L/s ratio, fetal lung"
83662,"Foam stability, fetal lung"
83663,"Fluoro polarize, fetal lung"
83664,"Lamellar bdy, fetal lung"
83670,Assay of lap enzyme
83690,Assay of lipase
83715,Assay of blood lipoproteins
83716,Assay of blood lipoproteins
83718,Assay of lipoprotein
83719,Assay of blood lipoprotein
83721,Assay of blood lipoprotein
83727,Assay of lrh hormone
83735,Assay of magnesium
83775,Assay of md enzyme
83785,Assay of manganese
83788,Mass spectrometry qual
83789,Mass spectrometry quant
83805,Assay of meprobamate
83825,Assay of mercury
83835,Assay of metanephrines
83840,Assay of methadone
83857,Assay of methemalbumin
83858,Assay of methsuximide
83864,Mucopolysaccharides
83866,Mucopolysaccharides screen
83872,Assay synovial fluid mucin
83873,Assay of csf protein
83874,Assay of myoglobin
83880,Natriuretic peptide
83883,"Assay, nephelometry not spec"
83885,Assay of nickel
83887,Assay of nicotine
83890,Molecule isolate
83891,Molecule isolate nucleic
83892,Molecular diagnostics
83893,Molecule dot/slot/blot
83894,Molecule gel electrophor
83896,Molecular diagnostics
83897,Molecule nucleic transfer
83898,Molecule nucleic ampli
83901,Molecule nucleic ampli
83902,Molecular diagnostics
83903,Molecule mutation scan
83904,Molecule mutation identify
83905,Molecule mutation identify
83906,Molecule mutation identify
83912,Genetic examination
83915,Assay of nucleotidase
83916,Oligoclonal bands
83918,"Organic acids, total, quant"
83919,"Organic acids, qual, each"
83921,"Organic acid,  single, quant"
83925,Assay of opiates
83930,Assay of blood osmolality
83935,Assay of urine osmolality
83937,Assay of osteocalcin
83945,Assay of oxalate
83950,"Oncoprotein, her-2/neu"
83970,Assay of parathormone
83986,Assay of body fluid acidity
83992,Assay for phencyclidine
84022,Assay of phenothiazine
84030,Assay of blood pku
84035,Assay of phenylketones
84060,Assay acid phosphatase
84061,"Phosphatase, forensic exam"
84066,Assay prostate phosphatase
84075,Assay alkaline phosphatase
84078,Assay alkaline phosphatase
84080,Assay alkaline phosphatases
84081,Amniotic fluid enzyme test
84085,Assay of rbc pg6d enzyme
84087,Assay phosphohexose enzymes
84100,Assay of phosphorus
84105,Assay of urine phosphorus
84106,Test for porphobilinogen
84110,Assay of porphobilinogen
84119,Test urine for porphyrins
84120,Assay of urine porphyrins
84126,Assay of feces porphyrins
84127,Assay of feces porphyrins
84132,Assay of serum potassium
84133,Assay of urine potassium
84134,Assay of prealbumin
84135,Assay of pregnanediol
84138,Assay of pregnanetriol
84140,Assay of pregnenolone
84143,Assay of 17-hydroxypregneno
84144,Assay of progesterone
84146,Assay of prolactin
84150,Assay of prostaglandin
84152,"Assay of psa, complexed"
84153,"Assay of psa, total"
84154,"Assay of psa, free"
84155,"Assay of protein, serum"
84156,"Assay of protein, urine"
84157,"Assay of protein, other"
84160,"Assay of protein, any source"
84163,"Pappa, serum"
84165,"Protein e-phoresis, serum"
84166,Protein e-phoresis/urine/csf
84181,Western blot test
84182,"Protein, western blot test"
84202,Assay RBC protoporphyrin
84203,Test RBC protoporphyrin
84206,Assay of proinsulin
84207,Assay of vitamin b-6
84210,Assay of pyruvate
84220,Assay of pyruvate kinase
84228,Assay of quinine
84233,Assay of estrogen
84234,Assay of progesterone
84235,Assay of endocrine hormone
84238,"Assay, nonendocrine receptor"
84244,Assay of renin
84252,Assay of vitamin b-2
84255,Assay of selenium
84260,Assay of serotonin
84270,Assay of sex hormone globul
84275,Assay of sialic acid
84285,Assay of silica
84295,Assay of serum sodium
84300,Assay of urine sodium
84302,Assay of sweat sodium
84305,Assay of somatomedin
84307,Assay of somatostatin
84311,Spectrophotometry
84315,Body fluid specific gravity
84375,"Chromatogram assay, sugars"
84376,"Sugars, single, qual"
84377,"Sugars, multiple, qual"
84378,"Sugars, single, quant"
84379,Sugars multiple quant
84392,Assay of urine sulfate
84402,Assay of testosterone
84403,Assay of total testosterone
84425,Assay of vitamin b-1
84430,Assay of thiocyanate
84432,Assay of thyroglobulin
84436,Assay of total thyroxine
84437,Assay of neonatal thyroxine
84439,Assay of free thyroxine
84442,Assay of thyroid activity
84443,Assay thyroid stim hormone
84445,Assay of tsi
84446,Assay of vitamin e
84449,Assay of transcortin
84450,Transferase (AST) (SGOT)
84460,Alanine amino (ALT) (SGPT)
84466,Assay of transferrin
84478,Assay of triglycerides
84479,Assay of thyroid (t3 or t4)
84480,"Assay, triiodothyronine (t3)"
84481,Free assay (FT-3)
84482,T3 reverse
84484,"Assay of troponin, quant"
84485,Assay duodenal fluid trypsin
84488,Test feces for trypsin
84490,Assay of feces for trypsin
84510,Assay of tyrosine
84512,"Assay of troponin, qual"
84520,Assay of urea nitrogen
84525,Urea nitrogen semi-quant
84540,Assay of urine/urea-n
84545,Urea-N clearance test
84550,Assay of blood/uric acid
84560,Assay of urine/uric acid
84577,Assay of feces/urobilinogen
84578,Test urine urobilinogen
84580,Assay of urine urobilinogen
84583,Assay of urine urobilinogen
84585,Assay of urine vma
84586,Assay of vip
84588,Assay of vasopressin
84590,Assay of vitamin a
84591,Assay of nos vitamin
84597,Assay of vitamin k
84600,Assay of volatiles
84620,Xylose tolerance test
84630,Assay of zinc
84681,Assay of c-peptide
84702,Chorionic gonadotropin test
84703,Chorionic gonadotropin assay
84830,Ovulation tests
84999,Clinical chemistry test
85002,Bleeding time test
85004,Automated diff wbc count
85007,Bl smear w/diff wbc count
85008,Bl smear w/o diff wbc count
85009,Manual diff wbc count b-coat
85013,Spun microhematocrit
85014,Hematocrit
85018,Hemoglobin
85025,Complete cbc w/auto diff wbc
85027,"Complete cbc, automated"
85032,"Manual cell count, each"
85041,Automated rbc count
85044,Manual reticulocyte count
85045,Automated reticulocyte count
85046,Reticyte/hgb concentrate
85048,Automated leukocyte count
85049,Automated platelet count
85055,Reticulated platelet assay
85060,Blood smear interpretation
85097,Bone marrow interpretation
85130,Chromogenic substrate assay
85170,Blood clot retraction
85175,Blood clot lysis time
85210,Blood clot factor II test
85220,Blood clot factor V test
85230,Blood clot factor VII test
85240,Blood clot factor VIII test
85244,Blood clot factor VIII test
85245,Blood clot factor VIII test
85246,Blood clot factor VIII test
85247,Blood clot factor VIII test
85250,Blood clot factor IX test
85260,Blood clot factor X test
85270,Blood clot factor XI test
85280,Blood clot factor XII test
85290,Blood clot factor XIII test
85291,Blood clot factor XIII test
85292,Blood clot factor assay
85293,Blood clot factor assay
85300,Antithrombin III test
85301,Antithrombin III test
85302,Blood clot inhibitor antigen
85303,Blood clot inhibitor test
85305,Blood clot inhibitor assay
85306,Blood clot inhibitor test
85307,Assay activated protein c
85335,Factor inhibitor test
85337,Thrombomodulin
85345,Coagulation time
85347,Coagulation time
85348,Coagulation time
85360,Euglobulin lysis
85362,Fibrin degradation products
85366,Fibrinogen test
85370,Fibrinogen test
85378,"Fibrin degrade, semiquant"
85379,"Fibrin degradation, quant"
85380,"Fibrin degradation, vte"
85384,Fibrinogen
85385,Fibrinogen
85390,Fibrinolysins screen
85396,"Clotting assay, whole blood"
85400,Fibrinolytic plasmin
85410,Fibrinolytic antiplasmin
85415,Fibrinolytic plasminogen
85420,Fibrinolytic plasminogen
85421,Fibrinolytic plasminogen
85441,"Heinz bodies, direct"
85445,"Heinz bodies, induced"
85460,"Hemoglobin, fetal"
85461,"Hemoglobin, fetal"
85475,Hemolysin
85520,Heparin assay
85525,Heparin neutralization
85530,Heparin-protamine tolerance
85536,Iron stain peripheral blood
85540,Wbc alkaline phosphatase
85547,RBC mechanical fragility
85549,Muramidase
85555,RBC osmotic fragility
85557,RBC osmotic fragility
85576,Blood platelet aggregation
85597,Platelet neutralization
85610,Prothrombin time
85611,Prothrombin test
85612,Viper venom prothrombin time
85613,"Russell viper venom, diluted"
85635,Reptilase test
85651,"Rbc sed rate, nonautomated"
85652,"Rbc sed rate, automated"
85660,RBC sickle cell test
85670,"Thrombin time, plasma"
85675,"Thrombin time, titer"
85705,Thromboplastin inhibition
85730,"Thromboplastin time, partial"
85732,"Thromboplastin time, partial"
85810,Blood viscosity examination
85999,Hematology procedure
86000,"Agglutinins, febrile"
86001,Allergen specific igg
86003,Allergen specific IgE
86005,Allergen specific IgE
86021,WBC antibody identification
86022,Platelet antibodies
86023,Immunoglobulin assay
86038,Antinuclear antibodies
86039,Antinuclear antibodies (ANA)
86060,"Antistreptolysin o, titer"
86063,"Antistreptolysin o, screen"
86064,"B cells, total count"
86077,Physician blood bank service
86078,Physician blood bank service
86079,Physician blood bank service
86140,C-reactive protein
86141,"C-reactive protein, hs"
86146,Glycoprotein antibody
86147,Cardiolipin antibody
86148,Phospholipid antibody
86155,Chemotaxis assay
86156,"Cold agglutinin, screen"
86157,"Cold agglutinin, titer"
86160,"Complement, antigen"
86161,Complement/function activity
86162,"Complement, total (CH50)"
86171,"Complement fixation, each"
86185,Counterimmunoelectrophoresis
86215,"Deoxyribonuclease, antibody"
86225,DNA antibody
86226,"DNA antibody, single strand"
86235,Nuclear antigen antibody
86243,Fc receptor
86255,"Fluorescent antibody, screen"
86256,"Fluorescent antibody, titer"
86277,Growth hormone antibody
86280,Hemagglutination inhibition
86294,"Immunoassay, tumor, qual"
86300,"Immunoassay, tumor, ca 15-3"
86301,"Immunoassay, tumor, ca 19-9"
86304,"Immunoassay, tumor, ca 125"
86308,Heterophile antibodies
86309,Heterophile antibodies
86310,Heterophile antibodies
86316,"Immunoassay, tumor other"
86317,"Immunoassay,infectious agent"
86318,"Immunoassay,infectious agent"
86320,Serum immunoelectrophoresis
86325,Other immunoelectrophoresis
86327,Immunoelectrophoresis assay
86329,Immunodiffusion
86331,Immunodiffusion ouchterlony
86332,Immune complex assay
86334,"Immunofix e-phoresis, serum"
86335,Immunfix e-phorsis/urine/csf
86336,Inhibin A
86337,Insulin antibodies
86340,Intrinsic factor antibody
86341,Islet cell antibody
86343,Leukocyte histamine release
86344,Leukocyte phagocytosis
86353,Lymphocyte transformation
86359,"T cells, total count"
86360,"T cell, absolute count/ratio"
86361,"T cell, absolute count"
86376,Microsomal antibody
86378,Migration inhibitory factor
86379,"Nk cells, total count"
86382,"Neutralization test, viral"
86384,Nitroblue tetrazolium dye
86403,Particle agglutination test
86406,Particle agglutination test
86430,Rheumatoid factor test
86431,"Rheumatoid factor, quant"
86485,"Skin test, candida"
86490,Coccidioidomycosis skin test
86510,Histoplasmosis skin test
86580,TB intradermal test
86585,TB tine test
86586,"Skin test, unlisted"
86587,"Stem cells, total count"
86590,"Streptokinase, antibody"
86592,"Blood serology, qualitative"
86593,"Blood serology, quantitative"
86602,Antinomyces antibody
86603,Adenovirus antibody
86606,Aspergillus antibody
86609,Bacterium antibody
86611,Bartonella antibody
86612,Blastomyces antibody
86615,Bordetella antibody
86617,Lyme disease antibody
86618,Lyme disease antibody
86619,Borrelia antibody
86622,Brucella antibody
86625,Campylobacter antibody
86628,Candida antibody
86631,Chlamydia antibody
86632,Chlamydia igm antibody
86635,Coccidioides antibody
86638,Q fever antibody
86641,Cryptococcus antibody
86644,CMV antibody
86645,"CMV antibody, IgM"
86648,Diphtheria antibody
86651,Encephalitis antibody
86652,Encephalitis antibody
86653,Encephalitis antibody
86654,Encephalitis antibody
86658,Enterovirus antibody
86663,Epstein-barr antibody
86664,Epstein-barr antibody
86665,Epstein-barr antibody
86666,Ehrlichia antibody
86668,Francisella tularensis
86671,Fungus antibody
86674,Giardia lamblia antibody
86677,Helicobacter pylori
86682,Helminth antibody
86684,Hemophilus influenza
86687,Htlv-i antibody
86688,Htlv-ii antibody
86689,HTLV/HIV confirmatory test
86692,"Hepatitis, delta agent"
86694,Herpes simplex test
86695,Herpes simplex test
86696,Herpes simplex type 2
86698,Histoplasma
86701,HIV-1
86702,HIV-2
86703,"HIV-1/HIV-2, single assay"
86704,"Hep b core antibody, total"
86705,"Hep b core antibody, igm"
86706,Hep b surface antibody
86707,Hep be antibody
86708,"Hep a antibody, total"
86709,"Hep a antibody, igm"
86710,Influenza virus antibody
86713,Legionella antibody
86717,Leishmania antibody
86720,Leptospira antibody
86723,Listeria monocytogenes ab
86727,Lymph choriomeningitis ab
86729,Lympho venereum antibody
86732,Mucormycosis antibody
86735,Mumps antibody
86738,Mycoplasma antibody
86741,Neisseria meningitidis
86744,Nocardia antibody
86747,Parvovirus antibody
86750,Malaria antibody
86753,Protozoa antibody nos
86756,Respiratory virus antibody
86757,Rickettsia antibody
86759,Rotavirus antibody
86762,Rubella antibody
86765,Rubeola antibody
86768,Salmonella antibody
86771,Shigella antibody
86774,Tetanus antibody
86777,Toxoplasma antibody
86778,"Toxoplasma antibody, igm"
86781,"Treponema pallidum, confirm"
86784,Trichinella antibody
86787,Varicella-zoster antibody
86790,Virus antibody nos
86793,Yersinia antibody
86800,Thyroglobulin antibody
86803,Hepatitis c ab test
86804,"Hep c ab test, confirm"
86805,Lymphocytotoxicity assay
86806,Lymphocytotoxicity assay
86807,Cytotoxic antibody screening
86808,Cytotoxic antibody screening
86812,"HLA typing, A, B, or C"
86813,"HLA typing, A, B, or C"
86816,"HLA typing, DR/DQ"
86817,"HLA typing, DR/DQ"
86821,"Lymphocyte culture, mixed"
86822,"Lymphocyte culture, primed"
86849,Immunology procedure
86850,RBC antibody screen
86860,RBC antibody elution
86870,RBC antibody identification
86880,"Coombs test, direct"
86885,"Coombs test, indirect, qual"
86886,"Coombs test, indirect, titer"
86890,Autologous blood process
86891,"Autologous blood, op salvage"
86900,"Blood typing, ABO"
86901,"Blood typing, Rh (D)"
86903,"Blood typing, antigen screen"
86904,"Blood typing, patient serum"
86905,"Blood typing, RBC antigens"
86906,"Blood typing, Rh phenotype"
86910,"Blood typing, paternity test"
86911,"Blood typing, antigen system"
86920,Compatibility test
86921,Compatibility test
86922,Compatibility test
86927,"Plasma, fresh frozen"
86930,Frozen blood prep
86931,Frozen blood thaw
86932,Frozen blood freeze/thaw
86940,"Hemolysins/agglutinins, auto"
86941,Hemolysins/agglutinins
86945,Blood product/irradiation
86950,Leukacyte transfusion
86965,Pooling blood platelets
86970,RBC pretreatment
86971,RBC pretreatment
86972,RBC pretreatment
86975,"RBC pretreatment, serum"
86976,"RBC pretreatment, serum"
86977,"RBC pretreatment, serum"
86978,"RBC pretreatment, serum"
86985,Split blood or products
86999,Transfusion procedure
87001,Small animal inoculation
87003,Small animal inoculation
87015,Specimen concentration
87040,Blood culture for bacteria
87045,"Feces culture, bacteria"
87046,"Stool cultr, bacteria, each"
87070,"Culture, bacteria, other"
87071,Culture bacteri aerobic othr
87073,Culture bacteria anaerobic
87075,"Cultr bacteria, except blood"
87076,"Culture anaerobe ident, each"
87077,Culture aerobic identify
87081,Culture screen only
87084,Culture of specimen by kit
87086,Urine culture/colony count
87088,Urine bacteria culture
87101,Skin fungi culture
87102,Fungus isolation culture
87103,Blood fungus culture
87106,"Fungi identification, yeast"
87107,"Fungi identification, mold"
87109,Mycoplasma
87110,Chlamydia culture
87116,Mycobacteria culture
87118,Mycobacteric identification
87140,Culture type immunofluoresc
87143,"Culture typing, glc/hplc"
87147,"Culture type, immunologic"
87149,"Culture type, nucleic acid"
87152,Culture type pulse field gel
87158,"Culture typing, added method"
87164,Dark field examination
87166,Dark field examination
87168,Macroscopic exam arthropod
87169,Macroscopic exam parasite
87172,Pinworm exam
87176,"Tissue homogenization, cultr"
87177,Ova and parasites smears
87181,"Microbe susceptible, diffuse"
87184,"Microbe susceptible, disk"
87185,"Microbe susceptible, enzyme"
87186,"Microbe susceptible, mic"
87187,"Microbe susceptible, mlc"
87188,"Microbe suscept, macrobroth"
87190,"Microbe suscept, mycobacteri"
87197,"Bactericidal level, serum"
87205,"Smear, gram stain"
87206,"Smear, fluorescent/acid stai"
87207,"Smear, special stain"
87210,"Smear, wet mount, saline/ink"
87220,Tissue exam for fungi
87230,"Assay, toxin or antitoxin"
87250,"Virus inoculate, eggs/animal"
87252,"Virus inoculation, tissue"
87253,"Virus inoculate tissue, addl"
87254,"Virus inoculation, shell via"
87255,"Genet virus isolate, hsv"
87260,"Adenovirus ag, if"
87265,"Pertussis ag, if"
87267,"Enterovirus antibody, dfa"
87269,"Giardia ag, if"
87270,"Chlamydia trachomatis ag, if"
87271,"Cryptosporidum/gardia ag, if"
87272,"Cryptosporidium ag, if"
87273,"Herpes simplex 2, ag, if"
87274,"Herpes simplex 1, ag, if"
87275,"Influenza b, ag, if"
87276,"Influenza a, ag, if"
87277,"Legionella micdadei, ag, if"
87278,"Legion pneumophilia ag, if"
87279,"Parainfluenza, ag, if"
87280,"Respiratory syncytial ag, if"
87281,"Pneumocystis carinii, ag, if"
87283,"Rubeola, ag, if"
87285,"Treponema pallidum, ag, if"
87290,"Varicella zoster, ag, if"
87299,"Antibody detection, nos, if"
87300,"Ag detection, polyval, if"
87301,"Adenovirus ag, eia"
87320,"Chylmd trach ag, eia"
87324,"Clostridium ag, eia"
87327,"Cryptococcus neoform ag, eia"
87328,"Cryptosporidium ag, eia"
87329,"Giardia ag, eia"
87332,"Cytomegalovirus ag, eia"
87335,"E coli 0157 ag, eia"
87336,"Entamoeb hist dispr, ag, eia"
87337,"Entamoeb hist group, ag, eia"
87338,"Hpylori, stool, eia"
87339,"H pylori ag, eia"
87340,"Hepatitis b surface ag, eia"
87341,"Hepatitis b surface, ag, eia"
87350,"Hepatitis be ag, eia"
87380,"Hepatitis delta ag, eia"
87385,"Histoplasma capsul ag, eia"
87390,"Hiv-1 ag, eia"
87391,"Hiv-2 ag, eia"
87400,"Influenza a/b, ag, eia"
87420,"Resp syncytial ag, eia"
87425,"Rotavirus ag, eia"
87427,"Shiga-like toxin ag, eia"
87430,"Strep a ag, eia"
87449,"Ag detect nos, eia, mult"
87450,"Ag detect nos, eia, single"
87451,"Ag detect polyval, eia, mult"
87470,"Bartonella, dna, dir probe"
87471,"Bartonella, dna, amp probe"
87472,"Bartonella, dna, quant"
87475,"Lyme dis, dna, dir probe"
87476,"Lyme dis, dna, amp probe"
87477,"Lyme dis, dna, quant"
87480,"Candida, dna, dir probe"
87481,"Candida, dna, amp probe"
87482,"Candida, dna, quant"
87485,"Chylmd pneum, dna, dir probe"
87486,"Chylmd pneum, dna, amp probe"
87487,"Chylmd pneum, dna, quant"
87490,"Chylmd trach, dna, dir probe"
87491,"Chylmd trach, dna, amp probe"
87492,"Chylmd trach, dna, quant"
87495,"Cytomeg, dna, dir probe"
87496,"Cytomeg, dna, amp probe"
87497,"Cytomeg, dna, quant"
87510,"Gardner vag, dna, dir probe"
87511,"Gardner vag, dna, amp probe"
87512,"Gardner vag, dna, quant"
87515,"Hepatitis b, dna, dir probe"
87516,"Hepatitis b, dna, amp probe"
87517,"Hepatitis b, dna, quant"
87520,"Hepatitis c, rna, dir probe"
87521,"Hepatitis c, rna, amp probe"
87522,"Hepatitis c, rna, quant"
87525,"Hepatitis g, dna, dir probe"
87526,"Hepatitis g, dna, amp probe"
87527,"Hepatitis g, dna, quant"
87528,"Hsv, dna, dir probe"
87529,"Hsv, dna, amp probe"
87530,"Hsv, dna, quant"
87531,"Hhv-6, dna, dir probe"
87532,"Hhv-6, dna, amp probe"
87533,"Hhv-6, dna, quant"
87534,"Hiv-1, dna, dir probe"
87535,"Hiv-1, dna, amp probe"
87536,"Hiv-1, dna, quant"
87537,"Hiv-2, dna, dir probe"
87538,"Hiv-2, dna, amp probe"
87539,"Hiv-2, dna, quant"
87540,"Legion pneumo, dna, dir prob"
87541,"Legion pneumo, dna, amp prob"
87542,"Legion pneumo, dna, quant"
87550,"Mycobacteria, dna, dir probe"
87551,"Mycobacteria, dna, amp probe"
87552,"Mycobacteria, dna, quant"
87555,"M.tuberculo, dna, dir probe"
87556,"M.tuberculo, dna, amp probe"
87557,"M.tuberculo, dna, quant"
87560,"M.avium-intra, dna, dir prob"
87561,"M.avium-intra, dna, amp prob"
87562,"M.avium-intra, dna, quant"
87580,"M.pneumon, dna, dir probe"
87581,"M.pneumon, dna, amp probe"
87582,"M.pneumon, dna, quant"
87590,"N.gonorrhoeae, dna, dir prob"
87591,"N.gonorrhoeae, dna, amp prob"
87592,"N.gonorrhoeae, dna, quant"
87620,"Hpv, dna, dir probe"
87621,"Hpv, dna, amp probe"
87622,"Hpv, dna, quant"
87650,"Strep a, dna, dir probe"
87651,"Strep a, dna, amp probe"
87652,"Strep a, dna, quant"
87660,"Trichomonas vagin, dir probe"
87797,"Detect agent nos, dna, dir"
87798,"Detect agent nos, dna, amp"
87799,"Detect agent nos, dna, quant"
87800,"Detect agnt mult, dna, direc"
87801,"Detect agnt mult, dna, ampli"
87802,Strep b assay w/optic
87803,Clostridium toxin a w/optic
87804,Influenza assay w/optic
87807,Rsv assay w/optic
87810,Chylmd trach assay w/optic
87850,N. gonorrhoeae assay w/optic
87880,Strep a assay w/optic
87899,Agent nos assay w/optic
87901,"Genotype, dna, hiv reverse t"
87902,"Genotype, dna, hepatitis C"
87903,"Phenotype, dna hiv w/culture"
87904,"Phenotype, dna hiv w/clt add"
87999,Microbiology procedure
88000,"Autopsy (necropsy), gross"
88005,"Autopsy (necropsy), gross"
88007,"Autopsy (necropsy), gross"
88012,"Autopsy (necropsy), gross"
88014,"Autopsy (necropsy), gross"
88016,"Autopsy (necropsy), gross"
88020,"Autopsy (necropsy), complete"
88025,"Autopsy (necropsy), complete"
88027,"Autopsy (necropsy), complete"
88028,"Autopsy (necropsy), complete"
88029,"Autopsy (necropsy), complete"
88036,Limited autopsy
88037,Limited autopsy
88040,Forensic autopsy (necropsy)
88045,Coroner?s autopsy (necropsy)
88099,Necropsy (autopsy) procedure
88104,"Cytopathology, fluids"
88106,"Cytopathology, fluids"
88107,"Cytopathology, fluids"
88108,"Cytopath, concentrate tech"
88112,"Cytopath, cell enhance tech"
88125,Forensic cytopathology
88130,Sex chromatin identification
88140,Sex chromatin identification
88141,"Cytopath, c/v, interpret"
88142,"Cytopath, c/v, thin layer"
88143,Cytopath c/v thin layer redo
88147,"Cytopath, c/v, automated"
88148,"Cytopath, c/v, auto rescreen"
88150,"Cytopath, c/v, manual"
88152,"Cytopath, c/v, auto redo"
88153,"Cytopath, c/v, redo"
88154,"Cytopath, c/v, select"
88155,"Cytopath, c/v, index add-on"
88160,"Cytopath smear, other source"
88161,"Cytopath smear, other source"
88162,"Cytopath smear, other source"
88164,"Cytopath tbs, c/v, manual"
88165,"Cytopath tbs, c/v, redo"
88166,"Cytopath tbs, c/v, auto redo"
88167,"Cytopath tbs, c/v, select"
88172,Cytopathology eval of fna
88173,"Cytopath eval, fna, report"
88174,"Cytopath, c/v auto, in fluid"
88175,Cytopath c/v auto fluid redo
88182,Cell marker study
88184,"Flowcytometry/ tc, 1 marker"
88185,"Flowcytometry/tc, add-on"
88187,"Flowcytometry/read, 2-8"
88188,"Flowcytometry/read, 9-15"
88189,"Flowcytometry/read, 16 & >"
88199,Cytopathology procedure
88230,"Tissue culture, lymphocyte"
88233,"Tissue culture, skin/biopsy"
88235,"Tissue culture, placenta"
88237,"Tissue culture, bone marrow"
88239,"Tissue culture, tumor"
88240,Cell cryopreserve/storage
88241,Frozen cell preparation
88245,"Chromosome analysis, 20-25"
88248,"Chromosome analysis, 50-100"
88249,"Chromosome analysis, 100"
88261,"Chromosome analysis, 5"
88262,"Chromosome analysis, 15-20"
88263,"Chromosome analysis, 45"
88264,"Chromosome analysis, 20-25"
88267,"Chromosome analys, placenta"
88269,"Chromosome analys, amniotic"
88271,"Cytogenetics, dna probe"
88272,"Cytogenetics, 3-5"
88273,"Cytogenetics, 10-30"
88274,"Cytogenetics, 25-99"
88275,"Cytogenetics, 100-300"
88280,Chromosome karyotype study
88283,Chromosome banding study
88285,"Chromosome count, additional"
88289,"Chromosome study, additional"
88291,Cyto/molecular report
88299,Cytogenetic study
88300,"Surgical path, gross"
88302,Tissue exam by pathologist
88304,Tissue exam by pathologist
88305,Tissue exam by pathologist
88307,Tissue exam by pathologist
88309,Tissue exam by pathologist
88311,Decalcify tissue
88312,Special stains
88313,Special stains
88314,Histochemical stain
88318,Chemical histochemistry
88319,Enzyme histochemistry
88321,Microslide consultation
88323,Microslide consultation
88325,Comprehensive review of data
88329,Path consult introp
